ticker,group,round,transition,from_attempt,to_attempt,episode_key,transition_key,y_success,drawdown_abs_low_pct,below_ma250_abs_low_pct,from_touch_day_overshoot,from_fixed_5d_overshoot,drawdown_atr_multiple,gap_days,trading_days_between,drawdown_bucket,below_ma250_bucket,attempt_bucket
GOOGL,mega_cap_software_like,1,2_to_3,2,3,GOOGL|1,GOOGL|1|2_to_3|2010-10-05,1,2.2548528768221887,2.105579068067154,1.4235425096369214,1.4235425096369214,1.3675230268905638,8,6,000_003,000_005,2
GOOGL,mega_cap_software_like,2,1_to_2,1,2,GOOGL|2,GOOGL|2|1_to_2|2011-05-10,0,2.659439249180695,3.181023958347695,-0.4892512342872801,-0.212159669907308,1.4044678583748904,11,7,000_003,000_005,1
GOOGL,mega_cap_software_like,2,2_to_3,2,3,GOOGL|2,GOOGL|2|2_to_3|2011-07-07,0,12.833074462682523,14.165260645720345,-0.5813453265416713,-0.5813453265416713,9.59134343266188,58,40,012_020,010_015,2
GOOGL,mega_cap_software_like,2,3_to_4,3,4,GOOGL|2,GOOGL|2|3_to_4|2011-07-15,0,3.8602221006650894,5.04703558473969,-0.4405973124427254,-0.4405973124427254,1.8317078075951156,8,6,003_005,005_010,3+
GOOGL,mega_cap_software_like,2,4_to_5,4,5,GOOGL|2,GOOGL|2|4_to_5|2011-10-14,1,19.58100196711869,15.402411863763575,8.226932044913848,9.273769930777064,6.9554178108096085,91,64,012_020,015_020,3+
GOOGL,mega_cap_software_like,3,1_to_2,1,2,GOOGL|3,GOOGL|3|1_to_2|2012-06-19,0,3.754569872468605,5.182816260033829,0.3895199774966107,0.3895199774966107,1.5169734588051105,12,8,003_005,005_010,1
GOOGL,mega_cap_software_like,3,2_to_3,2,3,GOOGL|3,GOOGL|3|2_to_3|2012-07-05,0,4.182093727431003,5.560164291429837,-0.624044293678383,-0.624044293678383,2.158087745202945,16,11,003_005,005_010,2
GOOGL,mega_cap_software_like,3,3_to_4,3,4,GOOGL|3,GOOGL|3|3_to_4|2012-07-19,1,5.676951169480649,4.969613829178099,1.5660912203790731,1.5660912203790731,3.0788478965757475,14,10,005_008,000_005,3+
GOOGL,mega_cap_software_like,4,1_to_2,1,2,GOOGL|4,GOOGL|4|1_to_2|2015-02-26,0,13.552387150470524,13.360507648934906,0.3301804718015999,0.3301804718015999,6.009477658062667,118,79,012_020,010_015,1
GOOGL,mega_cap_software_like,4,2_to_3,2,3,GOOGL|4,GOOGL|4|2_to_3|2015-04-13,0,4.2178495389498805,3.9044261273761705,0.0664999244172959,4.008063019326613,2.5080521106574287,46,31,003_005,000_005,2
