Date,Open,High,Low,Close,Volume
2009-01-02,0.184746,0.200771,0.184059,0.199398,497124000
2009-01-05,0.197108,0.207639,0.195735,0.20306,705736000
2009-01-06,0.209013,0.21588,0.204434,0.209928,657904000
2009-01-07,0.205121,0.205121,0.19024,0.197337,870096000
2009-01-08,0.194819,0.194819,0.180396,0.192301,1014496000
2009-01-09,0.192301,0.192301,0.181083,0.181541,761352000
2009-01-12,0.181541,0.182457,0.171697,0.174215,645532000
2009-01-13,0.168263,0.18177,0.165058,0.175131,1824424000
2009-01-14,0.16895,0.17101,0.164829,0.167347,974908000
2009-01-15,0.168263,0.176047,0.164829,0.1733,998204000
2009-01-16,0.178107,0.184517,0.172384,0.182915,831324000
2009-01-20,0.182457,0.183144,0.163685,0.165058,705788000
2009-01-21,0.168263,0.174215,0.162082,0.173071,648472000
2009-01-22,0.167576,0.174444,0.163685,0.169866,547656000
2009-01-23,0.165058,0.18177,0.164829,0.176505,633616000
2009-01-26,0.17742,0.187722,0.174444,0.182457,581748000
2009-01-27,0.185433,0.19459,0.184746,0.193216,725300000
2009-01-28,0.200084,0.204434,0.193674,0.201229,723752000
2009-01-29,0.19459,0.196879,0.188638,0.189553,413128000
2009-01-30,0.18818,0.193216,0.17971,0.181999,506760000
2009-02-02,0.179252,0.193903,0.178336,0.191843,577992000
2009-02-03,0.192301,0.195735,0.187035,0.194132,396948000
2009-02-04,0.19459,0.20947,0.19459,0.199626,779232000
2009-02-05,0.194361,0.216567,0.192301,0.214278,919192000
2009-02-06,0.214965,0.227327,0.211302,0.225953,1157880000
2009-02-09,0.225038,0.228243,0.216796,0.222977,716128000
2009-02-10,0.222748,0.225724,0.209241,0.213362,1129664000
2009-02-11,0.196421,0.203518,0.179939,0.186577,1983400000
2009-02-12,0.182457,0.191614,0.179939,0.190469,1024020000
2009-02-13,0.18612,0.19253,0.184746,0.19024,764304000
2009-02-17,0.183143,0.187493,0.178565,0.179252,779576000
2009-02-18,0.179252,0.190011,0.179023,0.184059,646252000
2009-02-19,0.187722,0.189325,0.169866,0.169866,743988000
2009-02-20,0.167576,0.176962,0.165974,0.174215,770056000
2009-02-23,0.177191,0.178107,0.165058,0.166203,679548000
2009-02-24,0.167118,0.181312,0.166889,0.181083,659524000
2009-02-25,0.180625,0.188638,0.174444,0.183144,702360000
2009-02-26,0.189554,0.195506,0.186806,0.189096,1117556000
2009-02-27,0.184288,0.193903,0.182915,0.189553,755444000
2009-03-02,0.184975,0.188867,0.172842,0.173528,700064000
2009-03-03,0.176733,0.187264,0.17101,0.180396,1041372000
2009-03-04,0.185204,0.199169,0.183601,0.193674,1108668000
2009-03-05,0.190927,0.198711,0.18818,0.189096,955252000
2009-03-06,0.189096,0.19894,0.186577,0.192072,974756000
2009-03-09,0.190698,0.205121,0.189554,0.190011,682768000
2009-03-10,0.196879,0.210844,0.195048,0.207181,1254800000
2009-03-11,0.207181,0.271281,0.203747,0.212904,864916000
2009-03-12,0.212218,0.227785,0.20947,0.225495,1604604000
2009-03-13,0.22229,0.227556,0.218628,0.224351,1195156000
2009-03-16,0.22664,0.226869,0.21382,0.215651,699344000
2009-03-17,0.216338,0.226869,0.213591,0.226411,1005384000
2009-03-18,0.222977,0.240147,0.222748,0.233508,1359560000
2009-03-19,0.23511,0.23511,0.229158,0.230761,822648000
2009-03-20,0.234195,0.234424,0.212218,0.21817,1093672000
2009-03-23,0.225038,0.234424,0.220001,0.233966,816048000
2009-03-24,0.228243,0.230303,0.222748,0.223893,1114868000
2009-03-25,0.230761,0.238087,0.218856,0.227556,1243852000
2009-03-26,0.231219,0.242207,0.2287,0.241749,1333664000
2009-03-27,0.239231,0.245183,0.235797,0.23946,731892000
2009-03-30,0.230303,0.233279,0.220917,0.224122,780052000
2009-03-31,0.227556,0.231219,0.224122,0.225724,805272000
2009-04-01,0.222977,0.233508,0.214507,0.231448,887920000
2009-04-02,0.240147,0.246557,0.236713,0.242207,1002860000
2009-04-03,0.242436,0.259835,0.238316,0.259148,1003208000
2009-04-06,0.254799,0.262124,0.251365,0.259835,887288000
2009-04-07,0.254798,0.257546,0.249304,0.250907,607804000
2009-04-08,0.253654,0.261895,0.251593,0.261208,731652000
2009-04-09,0.267847,0.276547,0.265787,0.275631,904412000
2009-04-13,0.272197,0.272426,0.260751,0.266703,767628000
2009-04-14,0.26304,0.274715,0.261895,0.268305,711960000
2009-04-15,0.258919,0.261895,0.249762,0.26075,1045368000
2009-04-16,0.265558,0.270594,0.255485,0.267389,1038772000
2009-04-17,0.26739,0.271739,0.26098,0.269221,695764000
2009-04-20,0.258919,0.261208,0.251593,0.252967,590660000
2009-04-21,0.249533,0.262811,0.24587,0.25228,932184000
2009-04-22,0.249991,0.270366,0.24587,0.259835,916404000
2009-04-23,0.262353,0.264642,0.247702,0.255714,753952000
2009-04-24,0.258232,0.263498,0.252051,0.261666,759508000
2009-04-27,0.258232,0.265558,0.250678,0.25228,787024000
2009-04-28,0.249075,0.258232,0.246786,0.252967,634392000
2009-04-29,0.254112,0.255256,0.246099,0.249075,859668000
2009-04-30,0.253883,0.270137,0.251822,0.262811,1110276000
2009-05-01,0.262124,0.273342,0.261895,0.267161,840548000
2009-05-04,0.271739,0.283644,0.268076,0.281583,927704000
2009-05-05,0.275402,0.277234,0.264413,0.270137,837076000
2009-05-06,0.273113,0.275631,0.259377,0.264642,935088000
2009-05-07,0.270595,0.270595,0.242207,0.245641,1289196000
2009-05-08,0.240376,0.240376,0.208555,0.21176,2930564000
2009-05-11,0.208326,0.221146,0.206494,0.21588,1038596000
2009-05-12,0.220688,0.220688,0.201458,0.205579,1201384000
2009-05-13,0.204205,0.20535,0.190698,0.192301,1305608000
2009-05-14,0.192072,0.199169,0.190698,0.195048,1017864000
2009-05-15,0.196421,0.206952,0.194132,0.200084,780308000
2009-05-18,0.205121,0.213591,0.204663,0.212218,938320000
2009-05-19,0.213591,0.218856,0.210157,0.216338,859768000
2009-05-20,0.22023,0.234653,0.219314,0.222748,1309436000
2009-05-21,0.220001,0.224351,0.215194,0.221375,965600000
2009-05-22,0.221375,0.228014,0.217254,0.224809,718260000
2009-05-26,0.222748,0.238773,0.220459,0.236942,865540000
2009-05-27,0.235797,0.244497,0.233508,0.2374,814152000
2009-05-28,0.241063,0.242665,0.230303,0.240605,995288000
2009-05-29,0.240834,0.241292,0.230532,0.238773,834232000
2009-06-01,0.24152,0.251822,0.240605,0.250449,1022764000
2009-06-02,0.250449,0.255943,0.24381,0.248388,907984000
2009-06-03,0.245183,0.246099,0.234653,0.240605,735688000
2009-06-04,0.241292,0.249762,0.241063,0.249304,673180000
2009-06-05,0.253883,0.253883,0.244954,0.247931,559992000
2009-06-08,0.246099,0.249991,0.240376,0.246557,473948000
2009-06-09,0.249991,0.262811,0.248159,0.260064,725032000
2009-06-10,0.261437,0.269908,0.255714,0.268305,833320000
2009-06-11,0.268992,0.279294,0.263269,0.264871,835156000
2009-06-12,0.26098,0.264414,0.255027,0.263498,595000000
2009-06-15,0.25869,0.262124,0.25457,0.259148,445164000
2009-06-16,0.259148,0.262353,0.248388,0.252051,594912000
2009-06-17,0.255943,0.260751,0.246099,0.258232,799016000
2009-06-18,0.257317,0.262124,0.250449,0.253196,566376000
2009-06-19,0.255714,0.262353,0.252509,0.255943,747564000
2009-06-22,0.256859,0.256859,0.240605,0.24152,574864000
2009-06-23,0.24381,0.244268,0.23099,0.240376,589764000
2009-06-24,0.243352,0.254112,0.243352,0.248388,515096000
2009-06-25,0.246099,0.261895,0.243581,0.261437,870444000
2009-06-26,0.260293,0.265787,0.258003,0.264871,513956000
2009-06-29,0.265558,0.269679,0.262124,0.264871,510056000
2009-06-30,0.263956,0.267618,0.253654,0.258461,589844000
2009-07-01,0.260064,0.26304,0.255256,0.259606,696420000
2009-07-02,0.251136,0.254341,0.246099,0.249533,552312000
2009-07-06,0.249304,0.249533,0.2374,0.24152,752456000
2009-07-07,0.242436,0.24381,0.230303,0.23099,1072996000
2009-07-08,0.232363,0.23305,0.22229,0.231448,1205860000
2009-07-09,0.235339,0.240376,0.234653,0.236484,714564000
2009-07-10,0.236484,0.239002,0.231448,0.2374,520008000
2009-07-13,0.242207,0.242207,0.227785,0.240147,556012000
2009-07-14,0.241978,0.246099,0.239231,0.245183,452568000
2009-07-15,0.254112,0.260293,0.251822,0.255256,1022808000
2009-07-16,0.258003,0.26945,0.25663,0.268534,952076000
2009-07-17,0.268534,0.277233,0.265787,0.276318,850356000
2009-07-20,0.278607,0.282728,0.274944,0.279752,782756000
2009-07-21,0.279065,0.28021,0.267618,0.274029,941296000
2009-07-22,0.268534,0.283415,0.266703,0.280896,600908000
2009-07-23,0.281354,0.298524,0.278378,0.297608,1046120000
2009-07-24,0.288451,0.297608,0.28662,0.296692,650592000
2009-07-27,0.293945,0.302416,0.291198,0.298066,677484000
2009-07-28,0.296006,0.301729,0.293487,0.298524,563180000
2009-07-29,0.29509,0.296921,0.289596,0.292572,373972000
2009-07-30,0.297608,0.3015,0.292343,0.294861,468444000
2009-07-31,0.294861,0.300126,0.287993,0.296006,541560000
2009-08-03,0.303102,0.307452,0.297379,0.304018,471900000
2009-08-04,0.298753,0.311344,0.298295,0.306079,695380000
2009-08-05,0.304247,0.309055,0.300584,0.306765,610768000
2009-08-06,0.30791,0.313404,0.298524,0.300355,957588000
2009-08-07,0.316609,0.325766,0.309513,0.313862,1401872000
2009-08-10,0.316152,0.32073,0.301729,0.303561,693312000
2009-08-11,0.3015,0.306079,0.294861,0.296464,481884000
2009-08-12,0.296693,0.310657,0.296464,0.307452,634940000
2009-08-13,0.309742,0.317754,0.304247,0.316609,564028000
2009-08-14,0.316151,0.316609,0.303102,0.307223,427148000
2009-08-17,0.297837,0.298753,0.291198,0.294403,465032000
2009-08-18,0.294403,0.308597,0.294174,0.305163,636200000
2009-08-19,0.300584,0.30356,0.297608,0.301729,552996000
2009-08-20,0.300355,0.315007,0.299669,0.313633,819840000
2009-08-21,0.316152,0.319357,0.309742,0.318899,607324000
2009-08-24,0.317067,0.320501,0.308139,0.30997,461456000
2009-08-25,0.311573,0.315923,0.306308,0.312718,444088000
2009-08-26,0.312031,0.317067,0.310886,0.31638,434308000
2009-08-27,0.317754,0.322103,0.31432,0.32073,551072000
2009-08-28,0.329429,0.344081,0.328972,0.337213,883992000
2009-08-31,0.333321,0.334924,0.328056,0.332405,431796000
2009-09-01,0.332177,0.341563,0.319357,0.321188,736856000
2009-09-02,0.321646,0.328972,0.319814,0.325767,404656000
2009-09-03,0.325767,0.334008,0.324851,0.33355,534020000
2009-09-04,0.332177,0.348202,0.332177,0.345912,513048000
2009-09-08,0.348431,0.355527,0.345683,0.355527,549712000
2009-09-09,0.354841,0.366058,0.349804,0.365371,571684000
2009-09-10,0.366516,0.377505,0.362395,0.377047,607952000
2009-09-11,0.376131,0.377505,0.370866,0.373613,712732000
2009-09-14,0.368119,0.371095,0.364227,0.367432,490516000
2009-09-15,0.370866,0.379565,0.367432,0.374986,546136000
2009-09-16,0.374071,0.374757,0.359419,0.364913,707064000
2009-09-17,0.363998,0.363998,0.342707,0.348888,923096000
2009-09-18,0.352322,0.354841,0.345683,0.348431,604740000
2009-09-21,0.34431,0.35278,0.341334,0.346828,588776000
2009-09-22,0.349346,0.351406,0.344768,0.347515,361388000
2009-09-23,0.349575,0.352551,0.341563,0.34202,478936000
2009-09-24,0.347744,0.347744,0.336297,0.337442,552876000
2009-09-25,0.33561,0.337213,0.329429,0.331948,377556000
2009-09-28,0.333092,0.347973,0.333092,0.339502,467708000
2009-09-29,0.341563,0.345683,0.332634,0.333321,470928000
2009-09-30,0.340189,0.348202,0.332634,0.344081,875956000
2009-10-01,0.342936,0.342936,0.319356,0.319585,999960000
2009-10-02,0.31638,0.323935,0.314549,0.317067,612476000
2009-10-05,0.320501,0.321646,0.30997,0.315465,754276000
2009-10-06,0.319356,0.326224,0.317067,0.32073,761272000
2009-10-07,0.318441,0.321875,0.314778,0.318212,459608000
2009-10-08,0.320043,0.320959,0.308826,0.320272,1241524000
2009-10-09,0.318441,0.324851,0.317983,0.324393,618540000
2009-10-12,0.318899,0.326911,0.31867,0.32073,499008000
2009-10-13,0.322561,0.326224,0.316609,0.319585,602124000
2009-10-14,0.331948,0.331948,0.317525,0.319128,1101948000
2009-10-15,0.31867,0.321646,0.307681,0.309741,1092196000
2009-10-16,0.30585,0.306765,0.29715,0.302645,1018832000
2009-10-19,0.305163,0.316151,0.302645,0.313633,695588000
2009-10-20,0.318899,0.321188,0.311344,0.313862,660180000
2009-10-21,0.312718,0.317525,0.304705,0.306307,503956000
2009-10-22,0.304705,0.30997,0.29944,0.308368,379328000
2009-10-23,0.312489,0.312489,0.299211,0.301042,429528000
2009-10-26,0.303332,0.30791,0.295548,0.29715,481652000
2009-10-27,0.295777,0.300126,0.284101,0.287077,591836000
2009-10-28,0.280667,0.287078,0.2738,0.275173,773632000
2009-10-29,0.279523,0.28868,0.277005,0.287306,637100000
2009-10-30,0.285933,0.287078,0.272426,0.2738,604144000
2009-11-02,0.273342,0.28227,0.268534,0.276318,593136000
2009-11-03,0.26739,0.276318,0.264642,0.274944,876472000
2009-11-04,0.277005,0.279981,0.273113,0.274257,916840000
2009-11-05,0.277463,0.283644,0.276547,0.280896,955156000
2009-11-06,0.298524,0.307452,0.294861,0.301271,1641112000
2009-11-09,0.305392,0.312489,0.305163,0.308139,818124000
2009-11-10,0.309284,0.309284,0.296692,0.300584,781472000
2009-11-11,0.305621,0.31638,0.305163,0.309055,871512000
2009-11-12,0.311802,0.317067,0.307223,0.308139,505864000
2009-11-13,0.30791,0.312031,0.306537,0.310428,388524000
2009-11-16,0.313175,0.318441,0.311573,0.314778,402820000
2009-11-17,0.315007,0.315007,0.308368,0.31432,350124000
2009-11-18,0.311344,0.312489,0.304247,0.309513,455516000
2009-11-19,0.302874,0.302874,0.291656,0.29715,833840000
2009-11-20,0.290282,0.296692,0.289596,0.295319,426748000
2009-11-23,0.299669,0.305163,0.296235,0.297608,390924000
2009-11-24,0.296235,0.298295,0.290969,0.295777,418504000
2009-11-25,0.299211,0.303332,0.29715,0.299211,441760000
