Date,Open,High,Low,Close,Volume
2012-05-18,41.722583,44.649614,37.704119,37.932327,573576400
2012-05-21,36.245564,36.374553,32.743051,33.76503,168192700
2012-05-22,32.356086,33.328455,30.699089,30.758621,101786600
2012-05-23,31.125744,32.246944,31.115821,31.750837,73600000
2012-05-24,32.693437,32.951411,31.522624,32.772812,50237200
2012-05-25,32.643826,32.693436,30.867763,31.661533,37149800
2012-05-29,31.234884,31.44325,28.426919,28.61544,78063400
2012-05-30,28.476534,29.319914,27.643074,27.970505,57267900
2012-05-31,28.327697,29.438977,26.62109,29.369522,111639200
2012-06-01,28.66505,28.923026,27.17673,27.50416,41855500
2012-06-04,26.988213,27.434708,26.234131,26.690548,35230300
2012-06-05,26.492105,27.543851,25.549501,25.668568,42473400
2012-06-06,25.867012,26.958447,25.321295,26.60125,61489200
2012-06-07,26.789769,27.137044,25.946387,26.105141,26159500
2012-06-08,26.34327,27.543849,26.234128,26.888988,38034000
2012-06-11,26.968369,27.851438,26.631016,26.799692,28219600
2012-06-12,27.266028,27.553771,26.750077,27.186651,15816800
2012-06-13,27.444629,27.881204,26.88899,27.057667,17102800
2012-06-14,27.434707,28.09949,27.166809,28.069725,16855000
2012-06-15,28.288011,29.86563,28.129256,29.776331,43563800
2012-06-18,29.72672,31.830215,29.181003,31.16543,42978900
2012-06-19,31.294415,31.929431,30.460956,31.661533,30849000
2012-06-20,31.671457,31.681379,30.907452,31.353949,15553600
2012-06-21,31.423407,32.246944,31.264653,31.592083,21875300
2012-06-22,32.15764,33.189543,31.810367,32.792656,74834000
2012-06-25,32.60414,32.762894,31.304338,31.810369,24352900
2012-06-26,32.435466,33.179627,32.246947,32.842274,24858700
2012-06-27,32.207253,32.643829,31.651614,31.979044,28568000
2012-06-28,31.711149,31.939357,30.659403,31.115822,17713300
2012-06-29,31.67146,31.740915,30.520493,30.857845,19526900
2012-07-02,31.006675,31.482937,30.312124,30.530413,14122000
2012-07-03,30.669323,31.195197,30.560179,30.957066,8763600
2012-07-05,31.076131,31.383716,30.778467,31.224962,10032100
2012-07-06,31.195196,31.651613,31.016597,31.482937,10945600
2012-07-09,31.850057,32.623986,31.740915,31.919512,17785200
2012-07-10,32.177488,32.227098,30.917377,31.224962,14269500
2012-07-11,31.234886,31.314263,30.312127,30.728857,13030300
2012-07-12,30.460957,31.155505,30.361735,30.570099,11300700
2012-07-13,30.798312,30.828078,30.322049,30.480803,8108300
2012-07-16,30.262516,30.262516,27.990346,28.030035,24672100
2012-07-17,28.258245,28.367389,26.938601,27.871283,30438600
2012-07-18,28.089567,29.061938,27.930813,28.883339,16841800
2012-07-19,29.181004,29.270303,28.407077,28.774197,13685100
2012-07-20,28.774193,29.240533,28.496373,28.536062,11869100
2012-07-23,27.901048,28.774196,27.791904,28.526142,12390700
2012-07-24,28.595597,29.220693,27.881204,28.228479,11539800
2012-07-25,28.168944,29.260379,27.861358,29.111547,17230200
2012-07-26,27.53393,28.010192,26.521871,26.640938,64597400
2012-07-27,23.009435,24.348924,22.106521,23.525385,123102300
2012-07-30,23.813126,23.852815,22.850679,22.969744,29285900
2012-07-31,23.188033,23.188033,21.441737,21.540956,56179400
2012-08-01,21.332592,21.411969,20.677731,20.717419,44604400
2012-08-02,20.608278,20.677733,19.665674,19.883963,56374500
2012-08-03,20.20147,21.987453,19.74505,20.925785,80647000
2012-08-06,21.223447,21.97753,21.134148,21.749321,27778900
2012-08-07,22.027144,22.275197,20.34038,20.558666,36782900
2012-08-08,20.548744,20.985318,20.062559,20.558666,29537400
2012-08-09,20.588433,21.005163,20.449524,20.846409,15610700
2012-08-10,21.243292,21.650099,20.965471,21.640177,25794700
2012-08-13,21.977533,22.275198,21.233373,21.431816,24973100
2012-08-14,21.243294,21.431815,20.092327,20.221313,39308800
2012-08-15,20.479285,21.243289,20.241154,21.034925,47861100
2012-08-16,20.280848,20.320535,19.536687,19.715286,157565300
2012-08-17,19.854197,19.923651,18.852061,18.90167,129293400
2012-08-20,18.90167,19.973261,18.604007,19.854197,101186600
2012-08-21,19.427543,19.824428,18.941358,19.010813,70640600
2012-08-22,19.209258,19.377935,18.812371,19.288635,49892200
2012-08-23,19.348168,19.576376,19.209258,19.288635,32813700
2012-08-24,19.368011,19.526765,19.100113,19.258867,29622200
2012-08-27,19.338244,19.377933,18.951281,19.000891,20704000
2012-08-28,18.95128,19.229099,18.802448,19.189411,25417000
2012-08-29,19.169563,19.229095,18.92151,18.951277,16124700
2012-08-30,19.119957,19.298556,18.911591,18.941359,30647500
2012-08-31,18.534548,18.554392,17.889609,17.919374,58764200
2012-09-04,17.939223,18.127744,17.413349,17.591948,46622400
2012-09-05,18.127742,18.604004,18.038442,18.435328,60781800
2012-09-06,18.594084,19.110036,18.574239,18.81237,46066500
2012-09-07,18.951281,19.268789,18.633773,18.832214,36371700
2012-09-10,18.911591,19.050503,18.405562,18.663538,24797800
2012-09-11,18.772682,19.427543,18.703227,19.278711,50508200
2012-09-12,20.598354,20.995239,20.122092,20.767031,121584000
2012-09-13,20.7968,21.312751,20.449526,20.548746,65041600
2012-09-14,20.965471,21.908074,20.737262,21.828697,72819800
2012-09-17,22.493483,22.57286,21.332593,21.352438,50667600
2012-09-18,21.431813,21.808853,21.203604,21.699711,36760500
2012-09-19,21.818779,23.188035,21.600493,23.108658,78782800
2012-09-20,22.840759,23.059045,22.364496,22.414106,57248900
2012-09-21,22.791147,23.059045,22.424029,22.682005,51218100
2012-09-24,21.610414,21.808855,20.20147,20.628122,79106500
2012-09-25,21.034932,21.044852,20.062561,20.122095,46291700
2012-09-26,19.993104,20.6182,19.645829,20.459446,38271900
2012-09-27,20.826563,20.836485,20.003025,20.161779,30215900
2012-09-28,20.409837,21.779093,20.340382,21.49135,65486000
