Date,Open,High,Low,Close,Volume
2013-10-14,21.510405,21.748428,21.478884,21.744953,49694256
2013-10-15,21.736269,21.981241,21.692586,21.891394,63612324
2013-10-16,21.987196,22.296451,21.94103,22.289005,80223696
2013-10-17,22.163912,22.260957,21.983719,22.059669,170093736
2013-10-18,24.238605,25.203605,24.174571,25.103083,462193344
2013-10-21,25.104325,25.291469,24.80872,24.901796,144986868
2013-10-22,24.943991,25.142549,24.7154,24.993629,88255656
2013-10-23,24.844712,25.682384,24.835528,25.599485,106421472
2013-10-24,25.610898,25.826831,25.43542,25.454035,83600316
2013-10-25,25.535199,25.535199,25.086456,25.197151,81138780
2013-10-28,25.19715,25.401417,25.142298,25.192186,46301652
2013-10-29,25.29395,25.736738,25.15496,25.719364,64135800
2013-10-30,25.748898,25.750884,25.465207,25.574909,52911036
2013-10-31,25.537927,25.850409,25.41482,25.57888,65534400
2013-11-01,25.608914,25.713404,25.442867,25.491018,51280668
2013-11-04,25.601716,25.62331,25.366672,25.467937,45506448
2013-11-05,25.324972,25.605435,25.252249,25.354012,47208744
2013-11-06,25.455279,25.490026,25.201372,25.384541,36479484
2013-11-07,25.38107,25.413832,25.009515,25.01721,67116816
2013-11-08,25.037064,25.279057,25.030859,25.217752,51580368
2013-11-11,25.055926,25.215268,25.018447,25.082729,44459496
2013-11-12,25.011003,25.255727,24.943989,25.112268,48675276
2013-11-13,24.987423,25.635222,24.981219,25.62579,63112824
2013-11-14,25.661781,25.80648,25.573173,25.694294,46621332
2013-11-15,25.685356,25.763043,25.572177,25.652842,51000948
2013-11-18,25.707202,26.029612,25.545625,25.602959,70317612
2013-11-19,25.607175,25.68238,25.391987,25.445351,45218736
2013-11-20,25.563244,25.64788,25.325221,25.373619,38509452
2013-11-21,25.490027,25.77074,25.465208,25.665504,43628328
2013-11-22,25.649369,25.717624,25.545126,25.611395,50117832
2013-11-25,25.742194,26.140057,25.68908,25.959864,64455480
2013-11-26,26.026135,26.346311,25.885654,26.269617,91360548
2013-11-27,26.359467,26.507641,26.309083,26.386272,44899056
2013-11-29,26.362697,26.473392,26.295433,26.298908,47664288
2013-12-02,26.396202,26.466689,26.079748,26.172077,54873072
2013-12-03,26.084464,26.394465,26.036562,26.141798,66976956
2013-12-04,26.094889,26.407868,26.060886,26.263914,47616336
2013-12-05,26.239584,26.300643,26.087937,26.243061,45302652
2013-12-06,26.55207,26.557282,26.311067,26.554054,57094848
2013-12-09,26.581854,26.862815,26.508138,26.759315,59244696
2013-12-10,26.709925,27.111014,26.697514,26.921143,74081844
2013-12-11,26.989147,27.086441,26.6856,26.738218,68403528
2013-12-12,26.794806,26.87845,26.532462,26.556288,63796140
2013-12-13,26.691308,26.713396,26.256712,26.328688,86409504
2013-12-16,26.408365,26.673689,26.358972,26.631247,64015920
2013-12-17,26.627271,26.82434,26.517071,26.553804,61366572
2013-12-18,26.603196,26.928338,26.285254,26.923374,88323588
2013-12-19,26.824589,27.10307,26.782644,26.95986,66561372
2013-12-20,27.011488,27.330919,27.00404,27.317268,130333536
2013-12-23,27.496465,27.69403,27.428956,27.676657,68795136
2013-12-24,27.673428,27.680131,27.502917,27.595743,29338632
2013-12-26,27.649607,27.773457,27.517565,27.735235,53458488
2013-12-27,27.798277,27.805225,27.623047,27.758564,62725212
2013-12-30,27.806715,27.810685,27.525754,27.536673,49394556
2013-12-31,27.605673,27.823095,27.457249,27.815897,54261684
2014-01-02,27.685589,27.742428,27.506887,27.627512,72783144
2014-01-03,27.674172,27.722074,27.424237,27.425974,66601332
2014-01-06,27.624785,27.76998,27.461718,27.731758,70701228
2014-01-07,27.922376,28.286981,27.827068,28.26638,102001896
2014-01-08,28.443592,28.476355,28.128132,28.325201,89610300
2014-01-09,28.380053,28.399413,27.936274,28.052431,83296620
2014-01-10,28.271841,28.271841,27.85412,28.050943,85654260
2014-01-13,27.958858,28.466176,27.728033,27.872238,96659244
2014-01-14,28.243791,28.567692,27.999067,28.527979,99204696
2014-01-15,28.617086,28.666975,28.388743,28.508623,77929992
2014-01-16,28.520534,28.739693,28.493233,28.697252,67288644
2014-01-17,28.712887,28.806707,28.398918,28.556026,107943948
2014-01-21,28.814152,28.89035,28.575137,28.882904,79116804
2014-01-22,28.95513,28.986899,28.762776,28.915667,62793144
2014-01-23,28.79107,28.852871,28.651333,28.793552,77886036
2014-01-24,28.567941,28.630985,27.872736,27.893337,155544300
2014-01-27,27.949679,27.959607,26.861822,27.332407,173969856
2014-01-28,27.558019,27.940991,27.548587,27.872984,88319592
2014-01-29,27.776436,27.841711,27.287484,27.473633,95100804
2014-01-30,28.418774,28.604675,27.978221,28.180254,203452344
2014-01-31,29.072774,29.449789,28.570916,29.311543,222429348
2014-02-03,29.267613,29.330159,28.096363,28.131607,182581236
2014-02-04,28.244786,28.666973,28.220464,28.249006,112363524
2014-02-05,28.378566,28.561985,27.997333,28.374098,95684220
2014-02-06,28.570917,28.795041,28.482061,28.790077,77786136
2014-02-07,28.980448,29.235347,28.804971,29.22393,105342552
2014-02-10,29.083945,29.347037,29.014947,29.111994,77730192
2014-02-11,29.291688,29.582079,29.094121,29.540134,81949968
2014-02-12,29.51085,29.535669,29.321722,29.453516,68911020
2014-02-13,29.306085,29.781387,29.279031,29.781387,73382544
2014-02-14,29.674906,29.892826,29.605163,29.853361,87380532
2014-02-18,29.81886,30.103296,29.783863,30.053904,84271644
2014-02-19,29.915414,30.012709,29.721818,29.841948,84059856
2014-02-20,29.861802,29.954876,29.789328,29.885878,67963968
2014-02-21,29.97771,30.028839,29.854355,29.877934,74417508
2014-02-24,29.916901,30.284235,29.910448,30.094364,66905028
2014-02-25,30.179496,30.391954,30.042491,30.280266,57490452
2014-02-26,30.379543,30.500664,30.125388,30.284483,79208712
2014-02-27,30.240302,30.38525,30.20605,30.260654,50349600
2014-02-28,30.288705,30.384261,29.938248,30.1723,92451456
2014-03-03,29.951403,29.978457,29.588783,29.850634,84107808
